radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,440,11,39937,188793867,108,133.1695996,34.1727154,0,52,1,1706076892,1714725582,
LTE,440,11,39937,188793868,22,133.1935647,34.2588995,0,17,1,1714725580,1714725583,
LTE,440,11,39937,188794369,299,132.7076962,33.7196200,0,7,1,1678796088,1714797924,
LTE,440,11,39937,188794370,175,132.7057725,33.7247494,0,23,1,1678796017,1714797924,
LTE,440,11,39937,188794378,329,132.7122486,33.7482998,0,22,1,1679302418,1714797924,
LTE,440,11,39937,188794379,207,132.7024346,33.7467539,0,18,1,1679302418,1714797924,
LTE,440,11,39937,188794628,223,132.6960944,33.7388229,0,21,1,1678796017,1714797922,
LTE,440,11,39937,188794629,221,132.6944901,33.7332048,0,6,1,1678796017,1714797924,
LTE,440,11,39937,188794630,78,132.6931594,33.7360213,0,1,1,1679302415,1715746967,
LTE,440,11,39937,188794631,237,132.7070699,33.7589257,0,11,1,1678796017,1711861619,
LTE,440,11,39937,188794632,340,132.7083235,33.7548943,0,33,1,1679302418,1714797924,
LTE,440,11,39937,188794633,93,132.7029128,33.7557486,0,1,1,1678796017,1715746967,
LTE,440,11,39938,188794634,5,132.6798272,33.6109135,0,313,1,1678796088,1714797930,
LTE,440,11,39937,188794881,109,132.6994377,33.6686011,0,45,1,1679302408,1714797927,
LTE,440,11,39937,188794884,1,132.7289896,33.6409281,0,71,1,1682842915,1714797928,
LTE,440,11,39937,188794885,6,132.7076439,33.7142064,0,24,1,1679302415,1714797925,
LTE,440,11,39937,188794886,295,132.7112489,33.7110329,0,53,1,1679302415,1714797925,
LTE,440,11,39937,188794887,277,132.7083580,33.7100539,0,29,1,1678796088,1714797925,
LTE,440,11,39937,188794888,226,132.7097048,33.7673949,0,19,1,1679748100,1711861619,
LTE,440,11,39937,188794889,245,132.7062958,33.7627986,0,6,1,1679748100,1711861619,
LTE,440,11,39937,188794890,349,132.7054614,33.7681564,0,3,1,1679748100,1711861619,
LTE,440,11,39937,188795138,18,132.5608394,33.6497255,0,179,1,1679302425,1715746974,
LTE,440,11,39937,188795140,86,132.7041728,33.7461661,0,41,1,1679302415,1714797924,
LTE,440,11,39937,188795142,46,132.6325611,33.6832701,0,10,1,1679302425,1715746972,
LTE,440,11,39937,188795143,354,132.6242595,33.6792426,0,96,1,1679302425,1715746973,
LTE,440,11,39938,188795144,244,132.6760194,33.5935225,0,5,1,1679302408,1714797930,
LTE,440,11,39938,188795145,243,132.6695772,33.5912938,0,65,1,1678796088,1714797930,
LTE,440,11,39938,188795146,245,132.6754788,33.5982867,0,21,1,1679302408,1714797929,
LTE,440,11,39938,188795393,25,132.6875638,33.6135233,0,76,1,1678796088,1714797929,
LTE,440,11,39938,188795394,26,132.6822082,33.6085678,0,77,1,1678796088,1714797929,
LTE,440,11,39937,188795660,3,132.7070465,33.7038408,0,4,1,1678796088,1714797925,
LTE,440,11,39937,188795905,13,132.6947728,33.7486599,0,47,1,1678796017,1714797923,
LTE,440,11,39937,188795907,60,133.1563191,34.2721379,0,38,1,1714725584,1714725584,
LTE,440,11,39937,188795908,230,133.1451745,34.2688400,0,5,1,1714725583,1714725584,
LTE,440,11,39937,188795909,124,133.1257138,34.2861724,0,16,1,1683989502,1714725584,
LTE,440,11,39937,188795910,231,133.1339440,34.1380227,0,20,1,1696198875,1714725583,
LTE,440,11,39937,188795911,173,133.1076214,34.2264292,0,29,1,1682860869,1714725583,
LTE,440,11,39937,188796164,103,132.6485110,33.6951589,0,84,1,1679302425,1715746973,
LTE,440,11,39937,188796165,95,132.6278982,33.6821814,0,58,1,1679302425,1715746973,
LTE,440,11,39937,188796423,263,132.9413973,34.0954600,0,13,1,1678795996,1714188189,
LTE,440,11,39937,188796424,261,132.9439808,34.0935728,0,5,1,1682167485,1714188189,
LTE,440,11,39937,188796425,352,132.9421847,34.0956911,0,32,1,1678795996,1714916780,
LTE,440,11,39937,188796426,87,132.9747601,34.1022116,0,42,1,1682167541,1714733922,
LTE,440,11,39937,188796427,25,132.9650138,34.0989517,0,33,1,1678795984,1714916780,
LTE,440,11,39937,188796428,161,132.9671737,34.1038933,0,35,1,1682167541,1714916780,
LTE,440,11,39937,188796675,215,132.9730991,34.1019205,0,48,1,1682167541,1714916780,
LTE,440,11,39937,188796676,5,132.9741533,34.0962884,0,76,1,1678795984,1714916781,
LTE,440,11,39937,188796677,138,132.9686636,34.0973157,0,5,1,1678795984,1714188190,
LTE,440,11,39937,188796678,22,132.9674704,34.1366323,0,75,1,1682167541,1714916780,
LTE,440,11,39937,188796679,374,132.9730686,34.1052373,0,28,1,1682167541,1714916780,
LTE,440,11,39937,188796680,201,132.9650338,34.1032832,0,19,1,1682167541,1714916780,
LTE,440,11,39937,188796681,355,132.9597430,34.1100776,0,7,1,1682167541,1714188189,
LTE,440,11,39937,188796682,231,132.9588142,34.1098620,0,6,1,1682167541,1714651251,
LTE,440,11,39937,188796683,140,132.9591179,34.1104871,0,18,1,1682167541,1714188189,
LTE,440,11,39937,188796929,214,132.9448398,34.1068927,0,5,1,1682167485,1714188189,
LTE,440,11,39937,188796930,213,132.9462532,34.1039203,0,19,1,1682167485,1714651251,
LTE,440,11,39937,188796931,158,132.9446706,34.1063659,0,19,1,1682167485,1714188189,
LTE,440,11,39937,188796932,1,132.9627929,34.1007650,0,54,1,1682167485,1714725570,
LTE,440,11,39937,188796933,324,132.9564418,34.0964623,0,43,1,1678795984,1714651251,
LTE,440,11,39937,188796934,326,132.9498713,34.0967096,0,23,1,1678795996,1714188189,
LTE,440,11,39937,188796935,377,132.9391298,34.1324876,0,17,1,1682167541,1714916780,
LTE,440,11,39937,188796936,367,132.9339352,34.1269294,0,39,1,1682167541,1714916780,
LTE,440,11,39937,188796937,148,132.9715411,34.1416836,0,78,1,1682167541,1714916780,
LTE,440,11,39937,188796938,210,132.9535545,34.1166312,0,40,1,1682167541,1714188189,
LTE,440,11,39937,188796939,80,132.9603845,34.1536053,0,33,1,1682167541,1714916780,
LTE,440,11,39937,188797185,246,133.3416217,33.9369518,0,2,1,1715422162,1715422162,
LTE,440,11,39937,188797186,1,133.3468561,33.9299817,0,35,1,1683677949,1715422162,
LTE,440,11,39937,188797187,86,133.2884266,33.9169119,0,34,1,1683678463,1715422162,
LTE,440,11,39937,188797188,31,133.3376263,33.9413335,0,53,1,1679117594,1715422163,
LTE,440,11,39937,188797189,167,133.3337443,33.9287023,0,38,1,1680168410,1715422162,
LTE,440,11,39937,188797190,171,133.3268888,33.9371542,0,37,1,1679117594,1715422163,
LTE,440,11,39937,188797194,149,133.2813912,33.9386371,0,44,1,1678795925,1715422164,
LTE,440,11,39937,188797195,190,133.2931262,33.9354145,0,51,1,1679117594,1714822502,
LTE,440,11,39937,188797196,321,133.2801909,33.9373358,0,26,1,1678795925,1714380537,
LTE,440,11,39937,188797442,289,133.2859942,33.9313940,0,26,1,1679117594,1715422161,
LTE,440,11,39937,188797443,135,133.2807519,33.9310705,0,29,1,1679117594,1715422161,
LTE,440,11,39937,188797444,153,133.2694633,33.9218739,0,22,1,1683678463,1715422160,
LTE,440,11,39937,188797445,335,133.2649087,33.9103348,0,4,1,1683677949,1715422159,
LTE,440,11,39937,188797446,55,133.2600851,33.9093015,0,69,1,1683677993,1715422161,
LTE,440,11,39937,188797447,70,133.2997590,33.9361650,0,45,1,1679117594,1715422163,
LTE,440,11,39937,188797448,137,133.3203540,33.9259718,0,15,1,1683677949,1714813446,
LTE,440,11,39937,188797449,294,133.2984580,33.9300090,0,15,1,1682532915,1714813446,
LTE,440,11,39937,188797450,263,133.3228988,33.9408808,0,48,1,1679117594,1715422163,
LTE,440,11,39937,188797451,288,133.3198821,33.9337842,0,48,1,1679117594,1715422163,
LTE,440,11,39937,188797452,181,133.3140438,33.9437469,0,20,1,1682532913,1714380536,
LTE,440,11,39937,188797699,375,133.2930749,33.9468573,0,11,1,1677792821,1715422164,
LTE,440,11,39937,188797700,84,133.2901826,33.9447761,0,13,1,1678795925,1715422163,
LTE,440,11,39937,188797701,308,133.2943703,33.9391329,0,49,1,1682532923,1715422163,
LTE,440,11,39937,188797702,49,133.2857232,33.9401608,0,2,1,1678795925,1715422163,
LTE,440,11,39937,188797703,93,133.3666094,33.9365952,0,10,1,1679117584,1714813447,
LTE,440,11,39937,188797704,124,133.3655179,33.9341900,0,10,1,1683677949,1714813447,
LTE,440,11,39937,188797705,155,133.3598437,33.9395530,0,16,1,1679117584,1714813447,
LTE,440,11,39937,188797706,94,133.3284116,33.9340718,0,17,1,1683989559,1715422162,
LTE,440,11,39937,188797707,219,133.3290864,33.9275923,0,36,1,1682532915,1715422162,
LTE,440,11,39937,188797708,212,133.3109923,33.9409875,0,18,1,1682532913,1715422162,
LTE,440,11,39937,188797953,131,133.2555434,33.9243026,0,121,1,1678795925,1715422161,
LTE,440,11,39937,188797954,336,133.2482412,33.9209913,0,53,1,1682579741,1715422161,
LTE,440,11,39937,188797955,43,133.2465468,33.9230031,0,53,1,1678795968,1715422161,
LTE,440,11,39937,188797956,258,133.2864119,33.9246230,0,12,1,1715422161,1715422161,
LTE,440,11,39937,188797957,38,133.3061911,33.9245818,0,59,1,1682532915,1715422162,
LTE,440,11,39937,188797958,13,133.2783949,33.9143767,0,7,1,1683677949,1715422161,
LTE,440,11,39937,188797959,159,133.2705026,33.9296256,0,45,1,1678795925,1715422161,
LTE,440,11,39937,188797960,260,133.2710272,33.9265556,0,10,1,1683989556,1714813445,
LTE,440,11,39937,188797961,148,133.2653687,33.9272952,0,138,1,1678795925,1715422161,
LTE,440,11,39937,188797962,268,133.3094586,33.9240411,0,39,1,1682532915,1715422162,
LTE,440,11,39937,188797963,120,133.3003488,33.9233884,0,39,1,1682532915,1715422162,
LTE,440,11,39937,188797964,269,133.2973689,33.9318841,0,17,1,1679117594,1714813446,
LTE,440,11,39937,188798212,325,133.3071977,33.9405607,0,17,1,1683989559,1714822501,
LTE,440,11,39937,188798213,192,133.3179462,33.9366935,0,59,1,1679117594,1715422163,
LTE,440,11,39937,188798214,227,133.3072619,33.9365812,0,55,1,1679117594,1715422163,
LTE,440,11,39937,188798215,97,132.9474131,34.0244303,0,41,1,1676719942,1714651253,
LTE,440,11,39937,188798216,6,132.9415430,34.0169499,0,17,1,1676719942,1714651253,
LTE,440,11,39937,188798217,137,132.9410807,34.0201581,0,8,1,1676719942,1714651252,
LTE,440,11,39937,188798465,347,132.8856764,34.0569402,0,4,1,1678795996,1714916778,
LTE,440,11,39937,188798466,85,132.8810888,34.0519502,0,16,1,1714916778,1714916778,
LTE,440,11,39937,188798467,138,132.8835048,34.0523966,0,13,1,1714916778,1714916778,
LTE,440,11,39937,188798468,242,132.9395248,34.0152105,0,15,1,1676719942,1714651253,
LTE,440,11,39937,188798469,322,132.9416471,34.0128332,0,9,1,1699691179,1714651252,
LTE,440,11,39937,188798470,321,132.9380030,34.0098582,0,27,1,1676719942,1714651252,
LTE,440,11,39937,188798471,86,132.8662339,34.0261795,0,16,1,1680971562,1714916779,
LTE,440,11,39937,188798472,117,132.8643627,34.0237997,0,4,1,1680971562,1714916779,
LTE,440,11,39937,188798473,319,132.8624665,34.0234892,0,23,1,1680971562,1714916779,
LTE,440,11,39937,188798726,362,132.8591440,34.0490973,0,27,1,1678795996,1714916778,
LTE,440,11,39937,188798727,124,132.8538594,34.0440179,0,8,1,1678795996,1714916778,
LTE,440,11,39937,188798728,176,132.8499260,34.0422735,0,30,1,1678795996,1714916778,
LTE,440,11,39937,188798730,177,132.8450592,34.0362519,0,46,1,1678795996,1714916779,
LTE,440,11,39937,188798731,94,132.8359502,34.0331051,0,6,1,1678795996,1714916778,
LTE,440,11,39937,188798977,221,132.8768638,34.0559451,0,21,1,1678795996,1714916778,
LTE,440,11,39937,188798978,274,132.8701302,34.0528980,0,18,1,1678795996,1714916778,
LTE,440,11,39937,188799241,73,132.9690218,34.0282541,0,61,1,1676705159,1714651253,
LTE,440,11,39937,188799242,231,132.9602532,34.0263621,0,61,1,1676705174,1714651253,
LTE,440,11,39937,188799489,232,132.8550556,34.0263449,0,18,1,1680971562,1714916779,
LTE,440,11,39937,188799490,191,132.8576494,34.0245070,0,35,1,1680971562,1714916779,
LTE,440,11,39937,188799491,351,132.8523014,34.0251716,0,6,1,1680971562,1714916779,
LTE,440,11,39937,188799492,107,132.9378088,34.0016891,0,11,1,1676719982,1714651252,
LTE,440,11,39938,188800006,199,132.5014405,33.5938910,0,77,1,1678855193,1715746966,
LTE,440,11,39938,188800007,224,132.4954743,33.5922257,0,183,1,1678855193,1715911626,
LTE,440,11,39938,188800008,42,132.4992515,33.5941942,0,6,1,1678855193,1715746966,
LTE,440,11,39938,188800261,47,132.4818847,33.6071552,0,30,1,1678855193,1715746966,
LTE,440,11,39938,188800262,105,132.4882298,33.6019800,0,95,1,1678855193,1715746966,
LTE,440,11,39938,188800263,335,132.4812524,33.6145697,0,15,1,1678855193,1715746975,
LTE,440,11,39938,188800264,241,132.4869685,33.6154769,0,245,1,1678855193,1715746975,
LTE,440,11,39938,188800265,234,132.4764187,33.6087456,0,22,1,1678855193,1715746975,
LTE,440,11,39938,188800517,375,132.4208791,33.3560733,0,11,1,1679652850,1714280349,
LTE,440,11,39938,188800773,73,132.3694788,33.4172022,0,4,1,1679652843,1714016762,
LTE,440,11,39938,188800774,79,132.3960552,33.3997604,0,30,1,1679652843,1714280345,
LTE,440,11,39938,188800775,378,132.2767376,33.4260468,0,195,1,1679652843,1714280356,
LTE,440,11,39937,188801033,53,132.8888008,33.7998902,0,6,1,1679295612,1714797923,
LTE,440,11,39937,188801539,241,132.7765032,34.0012726,0,7,1,1678796011,1714206992,
LTE,440,11,39937,188801545,150,132.7546410,33.9401229,0,3,1,1678796011,1714280344,
LTE,440,11,39937,188802312,122,133.4220811,33.9780690,0,7,1,1683989570,1714725582,
LTE,440,11,39937,188802564,79,133.0227148,34.0230524,0,57,1,1678795984,1714916775,
LTE,440,11,39937,188802565,56,133.0136202,34.0144523,0,9,1,1682177012,1715401251,
LTE,440,11,39937,188802566,33,133.0066653,34.0214998,0,73,1,1679828267,1715401251,
LTE,440,11,39937,188802567,70,133.0244400,34.0538460,0,37,1,1677507853,1714813432,
LTE,440,11,39937,188802568,45,133.0296181,34.0286516,0,10,1,1682247975,1714813432,
LTE,440,11,39937,188802569,257,133.0272137,34.0310638,0,15,1,1682247975,1714813432,
LTE,440,11,39937,188802570,29,133.0464336,33.9941608,0,111,1,1678795984,1715425850,
LTE,440,11,39937,188802571,139,133.0394359,34.0007285,0,106,1,1678795984,1715425850,
LTE,440,11,39937,188802817,237,133.0281324,34.0454537,0,22,1,1677507853,1715676758,
LTE,440,11,39937,188802818,205,133.0207637,34.0388715,0,3,1,1677507853,1714813432,
LTE,440,11,39937,188802819,368,133.0172152,34.0414004,0,19,1,1677507853,1715425850,
LTE,440,11,39937,188802820,89,133.0271904,34.0210010,0,72,1,1678795984,1714916775,
LTE,440,11,39937,188802821,232,133.0193556,34.0262047,0,22,1,1678795984,1715401251,
LTE,440,11,39937,188802822,333,133.0169228,34.0286273,0,20,1,1682177016,1714916775,
LTE,440,11,39937,188802823,346,133.0036087,34.0318807,0,94,1,1682177016,1715425851,
LTE,440,11,39937,188802824,125,133.0078938,34.0244389,0,64,1,1682177012,1715401251,
LTE,440,11,39937,188802825,294,132.9983570,34.0243122,0,31,1,1682247975,1715401250,
LTE,440,11,39937,188802826,104,133.0298684,34.0393364,0,28,1,1682177016,1715425850,
LTE,440,11,39937,188802827,72,133.0150932,34.0369329,0,24,1,1682177016,1714813432,
LTE,440,11,39937,188802828,280,133.0229267,34.0544399,0,75,1,1677507853,1715425850,
LTE,440,11,39937,188803073,37,133.0191979,34.0418524,0,23,1,1682177016,1714813432,
LTE,440,11,39937,188803074,356,133.0251358,34.0336480,0,7,1,1682247975,1714813432,
LTE,440,11,39937,188803075,18,133.0146654,34.0305198,0,21,1,1678795984,1714916775,
LTE,440,11,39937,188803076,113,133.0191047,33.9848514,0,42,1,1682177012,1715401251,
LTE,440,11,39937,188803077,81,133.0243618,33.9762689,0,29,1,1683989524,1715401251,
LTE,440,11,39937,188803078,322,133.0193550,33.9791082,0,14,1,1682177012,1714380529,
LTE,440,11,39937,188803079,253,133.0215480,33.9971165,0,28,1,1682177018,1715401251,
LTE,440,11,39937,188803080,53,133.0146945,33.9929102,0,17,1,1682177012,1715401251,
LTE,440,11,39937,188803081,150,133.0112565,34.0034103,0,78,1,1682177012,1715401251,
LTE,440,11,39937,188803082,0,133.0377181,34.0208601,0,41,1,1682247967,1715425850,
LTE,440,11,39937,188803083,136,133.0428446,34.0165630,0,2,1,1682247967,1714813433,
LTE,440,11,39937,188803084,20,133.0355799,34.0129888,0,117,1,1678795984,1715425850,
LTE,440,11,39937,188803329,304,133.0382893,34.0270336,0,37,1,1682247967,1715425850,
LTE,440,11,39937,188803330,252,133.0347750,34.0339371,0,27,1,1682247967,1715425850,
LTE,440,11,39937,188803331,237,133.0271635,34.0469165,0,34,1,1677507853,1715425850,
LTE,440,11,39937,188803332,142,133.0087535,34.0391724,0,43,1,1678795984,1715425851,
LTE,440,11,39937,188803333,345,133.0198994,34.0499226,0,35,1,1678717787,1715425850,
LTE,440,11,39937,188803334,97,133.1052242,33.9020957,0,51,1,1678795968,1715422154,
LTE,440,11,39937,188803335,256,133.1053704,33.8941066,0,9,1,1679295639,1714813441,
LTE,440,11,39937,188803336,227,133.0963335,33.8961258,0,63,1,1679117605,1715422154,
LTE,440,11,39937,188803337,146,133.2335741,33.9223476,0,11,1,1678795968,1715422159,
LTE,440,11,39937,188803338,144,133.2404256,33.9198554,0,63,1,1679117594,1715422159,
LTE,440,11,39937,188803339,142,133.2326512,33.9196929,0,82,1,1679117601,1715422159,
LTE,440,11,39937,188803585,352,133.2006761,33.9096411,0,5,1,1683989554,1714813443,
LTE,440,11,39937,188803586,284,133.1948801,33.9062151,0,20,1,1683677993,1714813443,
LTE,440,11,39937,188803587,348,133.1931724,33.9088874,0,25,1,1679117601,1714813443,
LTE,440,11,39937,188803588,281,133.1695776,33.8977040,0,18,1,1678795968,1714380534,
LTE,440,11,39937,188803589,34,133.1671916,33.8958239,0,3,1,1679117601,1714380534,
LTE,440,11,39937,188803590,42,133.1609435,33.8973911,0,56,1,1678795968,1715422155,
LTE,440,11,39937,188803591,288,133.1515427,33.9127433,0,7,1,1683989551,1715422155,
LTE,440,11,39937,188803592,68,133.1496507,33.8994478,0,64,1,1678795968,1715422155,
LTE,440,11,39937,188803593,265,133.1425369,33.9150074,0,109,1,1683678463,1715422165,
LTE,440,11,39937,188803594,100,133.1718983,33.8774893,0,18,1,1685526850,1714813443,
LTE,440,11,39937,188803595,219,133.1633833,33.8789262,0,48,1,1686649310,1714813443,
LTE,440,11,39937,188803841,138,133.1757447,33.9281305,0,23,1,1683989552,1715422159,
LTE,440,11,39937,188803842,337,133.1739291,33.9255865,0,69,1,1679295642,1715422165,
LTE,440,11,39937,188803843,353,133.1729700,33.9282108,0,13,1,1683678453,1715422156,
LTE,440,11,39937,188803844,182,133.2029466,33.9150065,0,41,1,1678795968,1714813444,
LTE,440,11,39937,188803845,31,133.2097249,33.9057643,0,4,1,1683677993,1714813443,
LTE,440,11,39937,188803846,165,133.1989162,33.9114168,0,30,1,1679117601,1714813443,
LTE,440,11,39937,188803847,274,133.1928309,33.8939629,0,23,1,1679295642,1715422165,
LTE,440,11,39937,188803848,20,133.1863944,33.8884951,0,55,1,1679295642,1714813443,
LTE,440,11,39937,188803849,366,133.2279545,33.9174471,0,29,1,1682579741,1715422159,
LTE,440,11,39937,188803850,350,133.2282108,33.9065905,0,3,1,1714813444,1714813444,
LTE,440,11,39937,188804097,36,133.2103905,33.9355651,0,6,1,1683989552,1715422158,
LTE,440,11,39937,188804098,347,133.2082948,33.9323167,0,40,1,1683989552,1715422159,
LTE,440,11,39937,188804099,19,133.2060379,33.9375084,0,41,1,1683989552,1715422165,
LTE,440,11,39937,188804100,24,133.1652341,33.9311464,0,43,1,1686403231,1715422156,
LTE,440,11,39937,188804101,289,133.1630599,33.9327607,0,2,1,1686403231,1715422156,
LTE,440,11,39937,188804102,83,133.1701318,33.9206062,0,27,1,1679295642,1715422156,
LTE,440,11,39937,188804103,215,133.1724498,33.9142663,0,21,1,1679295642,1715422156,
LTE,440,11,39937,188804104,325,133.1620503,33.9118779,0,49,1,1679295642,1715422156,
LTE,440,11,39937,188804105,180,133.0715771,33.8810823,0,49,1,1679117605,1715422153,
LTE,440,11,39937,188804106,174,133.0548345,33.8716876,0,37,1,1679117605,1715401257,
LTE,440,11,39937,188804107,91,133.0560783,33.8983949,0,15,1,1679295639,1715401253,
LTE,440,11,39937,188804353,3,133.1794814,33.9095957,0,19,1,1679295639,1715422155,
LTE,440,11,39937,188804354,208,133.1774665,33.9016044,0,24,1,1678795968,1715422155,
LTE,440,11,39937,188804355,185,133.1610219,33.9016280,0,51,1,1679295639,1715422155,
LTE,440,11,39937,188804357,320,133.1359180,33.8890860,0,34,1,1678795968,1715422154,
LTE,440,11,39937,188804358,295,133.1273146,33.8841990,0,3,1,1683677993,1714813441,
LTE,440,11,39937,188804359,17,133.1906401,33.9196205,0,10,1,1683989554,1715422157,
LTE,440,11,39937,188804360,157,133.1921173,33.9165240,0,24,1,1683678463,1715422158,
LTE,440,11,39937,188804361,321,133.1894051,33.9174814,0,17,1,1683989554,1715422157,
LTE,440,11,39937,188804610,298,133.0921889,33.8838062,0,6,1,1683677993,1714813440,
LTE,440,11,39937,188804611,179,133.0874194,33.8819511,0,9,1,1683677993,1714813440,
LTE,440,11,39937,188804612,195,133.1215827,33.9169767,0,53,1,1679295639,1715422165,
LTE,440,11,39937,188804613,259,133.1213813,33.8967309,0,61,1,1678795968,1715422154,
LTE,440,11,39937,188804614,140,133.1149973,33.8973419,0,59,1,1678795968,1715422154,
LTE,440,11,39937,188804618,193,133.1735698,33.8857285,0,11,1,1682300001,1714813443,
LTE,440,11,39937,188804619,98,133.1724801,33.8863025,0,20,1,1682300001,1714813443,
LTE,440,11,39937,188804620,231,133.1735594,33.8871927,0,2,1,1682340446,1714813443,
LTE,440,11,39937,188804865,123,133.1929492,33.9149148,0,27,1,1678795968,1715422159,
LTE,440,11,39937,188804866,143,133.1889181,33.9123268,0,22,1,1678795968,1715422158,
LTE,440,11,39937,188804867,127,133.1859449,33.9117936,0,34,1,1678795968,1715422158,
LTE,440,11,39937,188804868,263,133.1728551,33.9223617,0,17,1,1679295639,1715422156,
LTE,440,11,39937,188804869,232,133.1801869,33.9158101,0,21,1,1679295639,1715422157,
LTE,440,11,39937,188804870,120,133.1637937,33.9078017,0,21,1,1679295639,1715422156,
LTE,440,11,39937,188804871,292,133.1363414,33.8963977,0,45,1,1678795968,1715422155,
LTE,440,11,39937,188804872,362,133.1327990,33.8909424,0,18,1,1679295639,1714813441,
LTE,440,11,39937,188804873,276,133.1282271,33.8964561,0,63,1,1678795968,1715422154,
LTE,440,11,39937,188804874,8,133.1821288,33.9269981,0,48,1,1679295642,1715422165,
LTE,440,11,39937,188804875,379,133.1766983,33.9262956,0,30,1,1679295642,1715422157,
LTE,440,11,39937,188804876,207,133.1792920,33.9276144,0,18,1,1679295642,1715422165,
LTE,440,11,39937,188805121,168,133.2374562,33.9120477,0,26,1,1683677993,1714813444,
LTE,440,11,39937,188805122,61,133.2367286,33.9034610,0,8,1,1714813444,1714813444,
LTE,440,11,39937,188805123,89,133.1840567,33.9078481,0,23,1,1678795968,1714813443,
LTE,440,11,39937,188805124,49,133.1891004,33.8995880,0,23,1,1679295639,1714813443,
LTE,440,11,39937,188805125,227,133.1795902,33.9056429,0,14,1,1678795968,1714822503,
LTE,440,11,39937,188805126,188,133.2057413,33.9313103,0,14,1,1683989554,1715422158,
LTE,440,11,39937,188805127,257,133.2022189,33.9184522,0,13,1,1697614903,1715422158,
LTE,440,11,39937,188805128,370,133.1994406,33.9310711,0,12,1,1684298356,1715422158,
LTE,440,11,39937,188805129,369,133.1949416,33.9355143,0,95,1,1683989552,1715422165,
LTE,440,11,39937,188805130,66,133.1900878,33.9303411,0,63,1,1683989552,1715422165,
LTE,440,11,39937,188805131,368,133.1866549,33.9299884,0,20,1,1683989552,1715422165,
LTE,440,11,39937,188805377,213,133.2208845,33.9213647,0,54,1,1678795968,1715422159,
LTE,440,11,39937,188805378,332,133.2245047,33.9178603,0,56,1,1679117601,1714813445,
LTE,440,11,39937,188805379,196,133.2167735,33.9190047,0,36,1,1678795968,1715422158,
LTE,440,11,39937,188805380,199,133.2061691,33.9303073,0,32,1,1683989552,1715422165,
LTE,440,11,39937,188805381,357,133.2053716,33.9211233,0,9,1,1678795968,1715422159,
LTE,440,11,39937,188805382,104,133.2013916,33.9236122,0,16,1,1683989554,1715422158,
LTE,440,11,39937,188805383,79,133.1653875,33.9211772,0,58,1,1683989551,1715422165,
LTE,440,11,39937,188805384,6,133.1582947,33.9182407,0,55,1,1683989551,1715422165,
LTE,440,11,39937,188805385,56,133.1627271,33.9199903,0,17,1,1683989551,1715422165,
